customer_id,age,gender,income_bracket,tenure_months,card_type
C103245,45,M,Low,69,Platinum
C103246,47,M,Mid,134,Gold
C103247,59,M,Mid,89,Green
C103248,31,M,High,25,Green
C103249,55,F,Mid,1,Gold
C103250,65,F,Mid,160,Platinum
C103251,32,F,Low,131,Green
C103252,35,M,Mid,49,Gold
C103253,33,F,Low,147,Platinum
C103254,45,M,Mid,60,Green
C103255,21,M,Low,157,Platinum
C103256,32,M,High,178,Green
C103257,34,M,Mid,2,Platinum
C103258,34,M,Mid,73,Centurion
C103259,33,M,High,145,Green
C103260,32,M,Mid,110,Platinum
C103261,46,M,Mid,164,Centurion
C103262,43,F,Mid,61,Centurion
C103263,56,F,Low,17,Gold
C103264,46,F,High,49,Gold
C103265,25,M,Low,76,Green
C103266,36,M,Mid,148,Green
C103267,34,F,Mid,178,Gold
C103268,40,M,Mid,131,Green
C103269,50,F,High,43,Gold
C103270,40,M,Mid,57,Gold
C103271,40,M,Low,50,Platinum
C103272,38,M,High,178,Platinum
C103273,46,F,Mid,37,Green
C103274,31,M,High,46,Gold
C103275,21,M,High,170,Platinum
C103276,45,F,High,15,Green
C103277,42,M,Mid,161,Green
C103278,52,F,Mid,80,Platinum
C103279,21,M,High,139,Green
C103280,36,F,Mid,148,Platinum
C103281,39,M,Low,24,Platinum
C103282,21,M,High,125,Gold
C103283,37,F,High,118,Platinum
C103284,51,M,Mid,80,Green
C103285,60,F,Low,94,Platinum
C103286,48,F,Mid,65,Platinum
C103287,34,M,High,88,Green
C103288,51,F,Affluent,88,Gold
C103289,48,F,Mid,145,Gold
C103290,32,F,Low,126,Green
C103291,31,F,High,89,Centurion
C103292,36,M,Mid,61,Gold
C103293,26,F,Mid,15,Gold
C103294,34,M,Affluent,94,Green
C103295,43,F,Low,51,Gold
C103296,49,M,Mid,27,Platinum
C103297,33,F,Low,74,Gold
C103298,53,F,Mid,61,Platinum
C103299,45,F,High,31,Gold
C103300,45,M,Mid,12,Green
C103301,27,F,Affluent,46,Gold
C103302,57,M,Mid,159,Green
C103303,44,M,Mid,32,Green
C103304,34,M,Mid,160,Green
C103305,32,M,Mid,61,Platinum
C103306,34,M,Mid,46,Centurion
C103307,26,M,Low,85,Green
C103308,48,M,Mid,80,Green
C103309,27,M,Mid,135,Green
C103310,41,M,High,4,Platinum
C103311,33,M,High,52,Gold
C103312,45,M,High,159,Gold
C103313,46,F,Low,112,Gold
C103314,30,M,Mid,36,Gold
C103315,37,F,High,54,Green
C103316,22,M,Mid,119,Green
C103317,56,M,Low,127,Green
C103318,49,M,High,17,Gold
C103319,22,F,High,75,Platinum
C103320,28,M,Mid,158,Green
C103321,36,F,Low,105,Green
C103322,38,M,High,150,Platinum
C103323,30,F,Mid,117,Green
C103324,25,F,High,43,Green
C103325,42,M,High,112,Platinum
C103326,57,F,High,115,Gold
C103327,38,F,Mid,27,Gold
C103328,34,F,Low,37,Platinum
C103329,33,F,High,46,Gold
C103330,25,M,Mid,113,Green
C103331,30,M,High,35,Gold
C103332,50,M,Low,132,Gold
C103333,21,F,Low,80,Centurion
C103334,38,M,High,80,Centurion
C103335,38,M,High,154,Green
C103336,39,F,Affluent,121,Gold
C103337,46,M,High,147,Green
C103338,38,F,Mid,122,Green
C103339,33,F,High,81,Gold
C103340,30,F,High,173,Gold
C103341,52,F,Mid,154,Gold
C103342,49,F,Mid,150,Gold
C103343,69,F,Low,119,Platinum
C103344,34,M,Mid,58,Platinum
C103345,30,M,High,63,Gold
C103346,42,M,Mid,156,Green
C103347,42,F,Mid,172,Platinum
C103348,44,F,Mid,100,Platinum
C103349,47,M,Mid,171,Green
C103350,44,F,Mid,165,Gold
C103351,49,M,Mid,66,Centurion
C103352,51,M,Affluent,145,Gold
C103353,51,M,Mid,168,Gold
C103354,21,F,Low,166,Green
C103355,40,F,Low,85,Gold
C103356,27,M,High,137,Gold
C103357,49,F,Mid,144,Green
C103358,21,M,High,123,Gold
C103359,54,F,High,2,Green
C103360,28,M,High,106,Gold
C103361,25,F,Mid,108,Centurion
C103362,41,F,High,72,Gold
C103363,33,F,Mid,171,Gold
C103364,57,F,Affluent,126,Gold
C103365,52,M,Mid,170,Green
C103366,32,F,Mid,57,Centurion
C103367,49,M,Mid,81,Green
C103368,32,M,Low,158,Green
C103369,31,F,High,141,Gold
C103370,45,M,Mid,19,Gold
C103371,54,M,Mid,7,Green
C103372,33,F,Mid,137,Green
C103373,33,F,High,54,Platinum
C103374,41,F,High,104,Green
C103375,28,F,High,86,Green
C103376,55,F,High,82,Green
C103377,28,F,Low,61,Green
C103378,31,F,Low,87,Gold
C103379,57,M,High,2,Gold
C103380,40,F,Mid,178,Platinum
C103381,59,M,Mid,31,Green
C103382,35,F,Low,33,Green
C103383,65,F,Mid,80,Green
C103384,44,M,Low,11,Green
C103385,29,F,High,161,Green
C103386,29,F,Mid,128,Green
C103387,21,F,Mid,135,Green
C103388,23,M,Low,128,Gold
C103389,30,F,High,31,Green
C103390,27,M,Mid,176,Green
C103391,21,F,High,126,Green
C103392,47,M,High,47,Green
C103393,46,M,Mid,107,Gold
C103394,41,M,Affluent,19,Green
C103395,25,M,Affluent,81,Green
C103396,56,F,High,123,Green
C103397,36,M,High,134,Green
C103398,28,F,Mid,107,Platinum
C103399,40,F,Mid,49,Centurion
C103400,39,F,Low,73,Green
C103401,21,M,Low,50,Gold
C103402,37,F,Affluent,81,Green
C103403,39,M,Mid,95,Green
C103404,33,M,High,12,Green
C103405,23,F,High,23,Platinum
C103406,23,M,High,54,Green
C103407,43,F,Affluent,118,Centurion
C103408,46,M,Mid,59,Gold
C103409,33,M,Low,164,Green
C103410,42,M,Mid,3,Platinum
C103411,32,F,Low,58,Platinum
C103412,28,M,Low,57,Platinum
C103413,40,M,Mid,145,Gold
C103414,25,F,High,167,Green
C103415,58,F,Mid,90,Green
C103416,22,F,Mid,55,Green
C103417,41,M,High,45,Gold
C103418,39,M,Mid,1,Centurion
C103419,38,F,Low,21,Gold
C103420,54,F,High,21,Platinum
C103421,21,F,Mid,52,Green
C103422,42,F,High,82,Gold
C103423,34,M,Low,171,Platinum
C103424,44,M,High,180,Gold
C103425,38,F,Mid,67,Gold
C103426,37,M,Mid,113,Gold
C103427,24,F,Mid,44,Gold
C103428,30,M,High,160,Centurion
C103429,72,F,Mid,10,Gold
C103430,44,M,Mid,64,Green
C103431,49,M,Affluent,69,Gold
C103432,34,F,High,68,Green
C103433,28,F,Mid,28,Gold
C103434,46,M,High,116,Green
C103435,21,M,Mid,51,Platinum
C103436,30,F,Mid,4,Platinum
C103437,34,F,Mid,79,Green
C103438,48,M,Affluent,17,Green
C103439,42,F,Affluent,108,Gold
C103440,32,M,Mid,74,Platinum
C103441,42,F,Mid,175,Green
C103442,34,F,Mid,23,Green
C103443,49,M,Affluent,18,Gold
C103444,40,F,Affluent,129,Gold
C103445,57,M,Mid,35,Green
C103446,34,M,High,64,Gold
C103447,51,M,High,59,Centurion
C103448,38,M,Mid,1,Green
C103449,30,F,Low,131,Gold
C103450,66,M,Mid,67,Green
C103451,52,F,High,37,Green
C103452,40,M,High,29,Green
C103453,46,M,Mid,89,Gold
C103454,26,M,Affluent,161,Platinum
C103455,26,M,Low,100,Gold
C103456,50,F,Mid,122,Green
C103457,38,F,High,90,Green
C103458,36,M,High,132,Gold
C103459,34,F,Mid,14,Green
C103460,39,M,Mid,161,Green
C103461,35,M,Low,150,Gold
C103462,21,M,Mid,176,Platinum
C103463,53,F,Mid,131,Green
C103464,36,F,Low,85,Gold
C103465,58,F,High,151,Green
C103466,21,F,Mid,21,Gold
C103467,21,F,High,171,Gold
C103468,34,F,High,26,Platinum
C103469,48,M,Low,41,Gold
C103470,24,M,Low,122,Green
C103471,24,M,High,38,Green
C103472,42,F,Mid,88,Green
C103473,34,F,High,11,Gold
C103474,43,F,High,29,Platinum
C103475,34,M,High,60,Gold
C103476,42,M,Affluent,61,Gold
C103477,53,F,Mid,147,Green
C103478,24,M,Mid,174,Gold
C103479,51,F,Mid,177,Green
C103480,21,M,Low,22,Green
C103481,44,F,Mid,78,Gold
C103482,53,F,Mid,113,Platinum
C103483,32,F,Affluent,123,Green
C103484,45,M,Mid,142,Gold
C103485,32,F,Mid,44,Platinum
C103486,44,M,Mid,144,Green
C103487,21,F,Low,97,Platinum
C103488,39,F,Low,77,Green
C103489,42,M,Mid,140,Green
C103490,52,F,Low,55,Green
C103491,48,F,Mid,51,Green
C103492,36,F,High,102,Gold
C103493,40,M,High,167,Platinum
C103494,22,M,High,161,Green
C103495,56,F,Mid,161,Green
C103496,45,F,High,29,Green
C103497,21,M,High,69,Gold
C103498,40,M,Low,159,Green
C103499,41,M,High,80,Gold
C103500,29,M,Mid,31,Gold
C103501,39,M,High,112,Gold
C103502,28,M,Affluent,46,Centurion
C103503,22,F,Low,97,Green
C103504,31,M,High,52,Centurion
C103505,39,F,Mid,138,Green
C103506,48,F,Affluent,74,Green
C103507,38,F,Mid,41,Platinum
C103508,48,F,High,77,Gold
C103509,45,F,Low,131,Platinum
C103510,26,F,Mid,114,Green
C103511,45,F,Low,52,Platinum
C103512,45,M,Affluent,162,Green
C103513,57,M,High,177,Green
C103514,42,F,High,156,Green
C103515,24,F,Affluent,87,Platinum
C103516,31,F,Low,109,Gold
C103517,21,M,Mid,141,Gold
C103518,43,M,Low,69,Green
C103519,56,M,Mid,120,Green
C103520,21,M,Mid,67,Green
C103521,56,M,Mid,61,Gold
C103522,43,F,Mid,71,Gold
C103523,26,F,Low,152,Gold
C103524,40,M,Low,151,Platinum
C103525,26,F,Low,30,Green
C103526,42,F,Affluent,146,Green
C103527,38,F,High,96,Gold
C103528,41,F,Affluent,56,Gold
C103529,27,F,Mid,53,Gold
C103530,29,M,Mid,7,Platinum
C103531,43,F,High,97,Gold
C103532,32,F,Mid,113,Green
C103533,39,M,Mid,125,Green
C103534,42,M,Mid,180,Platinum
C103535,35,M,Low,132,Gold
C103536,50,M,Mid,162,Green
C103537,35,F,Mid,161,Green
C103538,35,M,High,121,Gold
C103539,31,M,Low,38,Gold
C103540,49,M,Mid,122,Green
C103541,30,M,High,26,Gold
C103542,51,F,Low,129,Green
C103543,39,F,Mid,4,Platinum
C103544,67,M,High,39,Green
C103545,30,F,Low,54,Gold
C103546,52,M,Low,161,Gold
C103547,43,F,Mid,33,Green
C103548,32,F,Mid,20,Gold
C103549,43,M,Mid,16,Green
C103550,43,F,High,149,Gold
C103551,34,F,Low,173,Gold
C103552,42,F,Mid,127,Green
C103553,50,M,Mid,87,Green
C103554,43,F,Low,82,Platinum
C103555,33,F,Mid,62,Green
C103556,32,F,Mid,31,Gold
C103557,37,F,Mid,42,Green
C103558,50,F,Low,12,Platinum
C103559,29,F,Mid,65,Gold
C103560,42,M,Mid,73,Gold
C103561,21,M,High,131,Green
C103562,44,M,Low,115,Green
C103563,46,M,Mid,137,Green
C103564,60,M,Mid,106,Green
C103565,48,M,High,179,Gold
C103566,33,M,Mid,16,Gold
C103567,21,F,High,78,Green
C103568,43,M,High,125,Gold
C103569,34,M,High,131,Green
C103570,41,F,Mid,152,Green
C103571,30,F,Mid,141,Platinum
C103572,36,M,High,130,Gold
C103573,21,M,Affluent,112,Gold
C103574,26,M,High,127,Green
C103575,24,M,Mid,21,Green
C103576,47,M,Low,147,Green
C103577,28,F,Mid,89,Platinum
C103578,53,F,High,47,Gold
C103579,29,F,Mid,150,Green
C103580,61,M,Mid,161,Platinum
C103581,21,M,High,160,Gold
C103582,42,M,Mid,85,Platinum
C103583,38,M,High,167,Green
C103584,24,F,Mid,128,Green
C103585,31,F,Mid,72,Green
C103586,35,M,Mid,42,Green
C103587,40,F,High,9,Platinum
C103588,27,F,Low,25,Gold
C103589,42,M,Low,2,Gold
C103590,39,M,Affluent,19,Platinum
C103591,46,M,Low,20,Green
C103592,28,F,Mid,70,Platinum
C103593,33,M,Mid,17,Platinum
C103594,53,M,Mid,124,Gold
C103595,28,F,Mid,89,Green
C103596,22,M,Mid,94,Gold
C103597,31,M,Mid,84,Green
C103598,21,F,Mid,131,Platinum
C103599,56,F,High,87,Green
C103600,34,M,Low,51,Gold
C103601,34,M,Mid,82,Gold
C103602,46,F,Low,154,Green
C103603,30,F,Mid,8,Green
C103604,35,F,Mid,165,Green
C103605,29,M,Low,121,Gold
C103606,21,F,High,155,Platinum
C103607,38,M,Mid,173,Green
C103608,49,F,Affluent,4,Platinum
C103609,38,M,Affluent,86,Green
C103610,48,M,Mid,128,Gold
C103611,25,M,Low,110,Platinum
C103612,29,M,Mid,99,Green
C103613,23,M,High,37,Platinum
C103614,42,M,Mid,71,Gold
C103615,34,M,Low,33,Green
C103616,34,M,Mid,31,Platinum
C103617,45,F,High,125,Green
C103618,32,M,High,12,Green
C103619,49,F,Low,11,Gold
C103620,40,F,High,88,Platinum
C103621,33,M,Mid,72,Platinum
C103622,21,M,Mid,32,Green
C103623,45,F,High,57,Centurion
C103624,41,M,Mid,166,Gold
C103625,41,M,Mid,86,Platinum
C103626,41,M,Low,19,Green
C103627,32,M,High,116,Gold
C103628,36,M,High,14,Platinum
C103629,32,F,Mid,33,Green
C103630,51,F,High,10,Centurion
C103631,34,F,Low,80,Green
C103632,31,M,Mid,64,Green
C103633,52,F,Mid,68,Platinum
C103634,51,F,Low,92,Centurion
C103635,40,F,Mid,125,Green
C103636,36,M,Affluent,171,Green
C103637,33,M,Low,80,Platinum
C103638,37,F,Mid,59,Platinum
C103639,28,M,Mid,180,Gold
C103640,43,F,Mid,97,Gold
C103641,56,M,Affluent,19,Platinum
C103642,44,F,Mid,149,Green
C103643,25,M,Mid,22,Centurion
C103644,43,M,High,9,Green
C103645,40,F,Low,9,Gold
C103646,42,F,Mid,27,Gold
C103647,28,F,Mid,17,Gold
C103648,38,M,Mid,172,Gold
C103649,47,M,Affluent,45,Centurion
C103650,26,M,High,8,Gold
C103651,33,M,Mid,146,Platinum
C103652,34,F,High,125,Green
C103653,48,M,Low,123,Platinum
C103654,50,M,Low,33,Green
C103655,21,F,Mid,1,Green
C103656,48,M,Mid,6,Green
C103657,50,F,Mid,41,Gold
C103658,50,M,Mid,5,Centurion
C103659,32,M,Affluent,80,Gold
C103660,35,F,Mid,18,Green
C103661,21,M,Mid,177,Green
C103662,21,F,Low,82,Gold
C103663,34,F,Low,65,Green
C103664,38,F,Mid,83,Green
C103665,39,F,Mid,136,Gold
C103666,47,F,High,131,Centurion
C103667,71,M,Low,25,Gold
C103668,33,M,Low,69,Green
C103669,26,F,Mid,168,Platinum
C103670,44,F,Mid,82,Gold
C103671,40,M,Low,178,Platinum
C103672,31,M,High,117,Green
C103673,48,M,Low,95,Gold
C103674,29,M,Mid,33,Centurion
C103675,36,M,Mid,111,Green
C103676,37,F,Low,146,Gold
C103677,27,M,Mid,125,Green
C103678,21,F,High,16,Gold
C103679,40,F,Mid,80,Platinum
C103680,53,M,High,38,Gold
C103681,48,M,Low,169,Platinum
C103682,49,M,High,135,Gold
C103683,29,M,Mid,78,Centurion
C103684,40,F,High,63,Gold
C103685,22,M,Mid,112,Green
C103686,39,M,Affluent,89,Gold
C103687,53,M,Mid,160,Gold
C103688,53,F,Low,38,Platinum
C103689,60,M,Low,150,Gold
C103690,48,F,High,144,Gold
C103691,43,F,Mid,52,Platinum
C103692,47,M,High,29,Platinum
C103693,45,F,Mid,144,Gold
C103694,29,M,Mid,76,Platinum
C103695,21,M,Low,145,Gold
C103696,47,M,Affluent,64,Green
C103697,61,M,High,91,Green
C103698,48,M,Affluent,89,Centurion
C103699,21,F,Mid,13,Green
C103700,32,F,Mid,72,Gold
C103701,35,F,High,5,Platinum
C103702,21,M,Mid,12,Green
C103703,22,F,High,169,Platinum
C103704,37,M,Affluent,3,Platinum
C103705,40,M,High,33,Centurion
C103706,27,M,High,121,Green
C103707,22,M,Mid,50,Green
C103708,51,M,Mid,137,Platinum
C103709,33,F,Affluent,178,Green
C103710,35,M,Low,29,Gold
C103711,31,M,High,39,Gold
C103712,29,M,High,91,Green
C103713,52,F,Mid,100,Platinum
C103714,28,F,Affluent,173,Gold
C103715,39,F,Mid,17,Green
C103716,38,M,Mid,56,Green
C103717,21,F,Low,46,Green
C103718,40,M,Mid,67,Green
C103719,21,F,Mid,142,Gold
C103720,44,F,Mid,67,Green
C103721,24,M,High,23,Green
C103722,43,F,Affluent,94,Platinum
C103723,33,M,Low,151,Gold
C103724,30,M,Mid,155,Green
C103725,40,F,Affluent,54,Centurion
C103726,21,M,Low,138,Green
C103727,37,F,Low,77,Platinum
C103728,46,M,Low,16,Gold
C103729,49,F,Mid,41,Gold
C103730,32,F,Low,98,Platinum
C103731,34,F,Affluent,128,Gold
C103732,21,M,Mid,61,Platinum
C103733,29,M,Mid,86,Platinum
C103734,21,F,Mid,118,Green
C103735,42,F,Mid,100,Gold
C103736,47,M,High,49,Platinum
C103737,33,M,High,180,Gold
C103738,26,F,High,2,Platinum
C103739,41,F,Mid,120,Gold
C103740,28,F,Affluent,178,Gold
C103741,45,F,High,123,Green
C103742,59,M,High,86,Green
C103743,28,F,Low,171,Gold
C103744,29,F,Low,77,Gold
C103745,21,M,Mid,136,Gold
C103746,39,M,High,59,Gold
C103747,38,M,Mid,12,Gold
C103748,35,F,Mid,4,Platinum
C103749,38,F,High,117,Green
C103750,26,F,High,95,Gold
C103751,21,F,Affluent,125,Green
C103752,29,M,Mid,41,Gold
C103753,21,F,High,123,Green
C103754,28,F,Mid,7,Green
C103755,41,M,Low,69,Green
C103756,38,F,Low,69,Green
C103757,21,M,Mid,81,Gold
C103758,49,M,Mid,30,Centurion
C103759,35,M,High,73,Green
C103760,23,F,Low,6,Gold
C103761,33,F,High,89,Gold
C103762,31,F,Mid,147,Green
C103763,28,F,Mid,66,Green
C103764,46,M,Mid,10,Green
C103765,25,M,Mid,144,Platinum
C103766,40,M,Mid,37,Green
C103767,23,M,Mid,77,Green
C103768,37,F,Low,77,Green
C103769,40,F,Low,32,Gold
C103770,40,M,Mid,47,Gold
C103771,38,M,Affluent,110,Green
C103772,35,F,Mid,171,Gold
C103773,26,F,High,120,Gold
C103774,26,F,High,164,Green
C103775,41,M,Affluent,154,Green
C103776,24,M,High,10,Gold
C103777,21,M,Mid,159,Gold
C103778,53,F,High,97,Gold
C103779,35,M,High,157,Gold
C103780,44,M,Mid,5,Green
C103781,47,F,Mid,77,Green
C103782,38,M,Low,1,Gold
C103783,33,F,High,131,Gold
C103784,34,M,High,67,Green
C103785,55,M,Low,163,Platinum
C103786,31,F,Mid,15,Gold
C103787,39,M,Mid,93,Green
C103788,45,M,Low,30,Gold
C103789,40,M,Affluent,103,Green
C103790,49,F,Mid,82,Gold
C103791,33,F,Low,75,Gold
C103792,45,F,Mid,171,Green
C103793,21,F,High,60,Platinum
C103794,52,F,Low,40,Platinum
C103795,50,M,High,157,Green
C103796,34,F,Mid,74,Green
C103797,42,M,Low,121,Green
C103798,47,F,Low,147,Platinum
C103799,26,F,Mid,3,Green
C103800,36,F,Mid,36,Gold
C103801,23,M,Affluent,43,Green
C103802,50,F,High,143,Green
C103803,47,M,Affluent,169,Gold
C103804,34,M,Mid,115,Gold
C103805,33,F,Affluent,109,Gold
C103806,36,M,Mid,90,Gold
C103807,28,M,Mid,164,Gold
C103808,36,F,Low,84,Green
C103809,26,F,Low,77,Green
C103810,47,F,High,161,Green
C103811,50,F,Mid,5,Gold
C103812,48,M,Mid,78,Platinum
C103813,24,M,Mid,91,Green
C103814,35,M,Mid,87,Green
C103815,44,M,Mid,14,Green
C103816,46,F,Mid,104,Platinum
C103817,21,M,High,83,Platinum
C103818,46,M,High,175,Green
C103819,24,F,Mid,54,Gold
C103820,36,M,Mid,132,Gold
C103821,51,M,Mid,95,Green
C103822,50,F,High,9,Gold
C103823,52,M,Mid,53,Gold
C103824,26,F,Mid,77,Green
C103825,28,F,Low,60,Gold
C103826,31,F,Mid,46,Green
C103827,36,M,Mid,54,Gold
C103828,40,M,High,74,Platinum
C103829,52,F,Mid,112,Gold
C103830,27,M,Mid,95,Green
C103831,31,M,High,165,Green
C103832,53,M,High,23,Gold
C103833,25,F,Mid,27,Green
C103834,45,F,Mid,70,Gold
C103835,37,F,Mid,109,Green
C103836,42,F,Affluent,77,Platinum
C103837,29,M,Low,179,Platinum
C103838,45,F,Affluent,50,Platinum
C103839,30,M,High,124,Green
C103840,22,F,Mid,19,Gold
C103841,43,F,Low,1,Green
C103842,21,F,Mid,40,Platinum
C103843,31,F,Mid,160,Green
C103844,41,F,Low,22,Platinum
C103845,46,F,High,112,Gold
C103846,51,F,Affluent,40,Platinum
C103847,57,F,Mid,38,Gold
C103848,54,F,High,48,Green
C103849,40,F,Low,75,Platinum
C103850,50,F,Mid,179,Green
C103851,39,M,Low,107,Centurion
C103852,45,M,Mid,8,Platinum
C103853,31,M,Affluent,86,Centurion
C103854,43,M,High,68,Green
C103855,32,M,Low,75,Green
C103856,36,F,Mid,137,Gold
C103857,43,M,Mid,90,Platinum
C103858,61,F,Mid,130,Green
C103859,42,M,High,80,Green
C103860,37,F,High,95,Green
C103861,28,M,Mid,70,Platinum
C103862,47,F,Mid,90,Platinum
C103863,34,F,Mid,59,Green
C103864,42,F,Low,147,Green
C103865,45,M,Mid,28,Gold
C103866,51,M,Mid,72,Green
C103867,47,M,High,14,Gold
C103868,24,M,High,24,Gold
C103869,21,M,Low,112,Gold
C103870,45,F,Mid,44,Platinum
C103871,38,F,Low,56,Gold
C103872,42,F,Low,120,Green
C103873,56,F,High,179,Platinum
C103874,31,M,Low,32,Green
C103875,52,M,Mid,178,Platinum
C103876,31,F,Low,169,Green
C103877,55,M,High,25,Platinum
C103878,46,F,Mid,116,Green
C103879,21,F,Mid,66,Green
C103880,33,F,Mid,42,Green
C103881,59,F,High,164,Centurion
C103882,57,F,Affluent,76,Centurion
C103883,44,F,Mid,137,Green
C103884,41,F,High,164,Green
C103885,40,F,Affluent,38,Green
C103886,42,M,Affluent,161,Green
C103887,36,F,Mid,170,Platinum
C103888,51,M,Mid,61,Gold
C103889,44,F,Mid,174,Platinum
C103890,27,M,High,89,Gold
C103891,45,M,Mid,18,Gold
C103892,39,M,High,70,Platinum
C103893,34,M,Mid,82,Green
C103894,58,M,High,116,Green
C103895,39,M,High,80,Platinum
C103896,21,F,Low,15,Green
C103897,35,F,High,176,Green
C103898,48,F,Mid,13,Platinum
C103899,27,F,High,119,Gold
C103900,48,F,Mid,43,Gold
C103901,27,F,Mid,57,Gold
C103902,52,F,Affluent,17,Green
C103903,31,F,Mid,178,Centurion
C103904,34,F,High,32,Green
C103905,33,M,Mid,150,Gold
C103906,44,M,Mid,55,Platinum
C103907,58,F,Mid,13,Gold
C103908,38,M,Mid,47,Platinum
C103909,37,M,Mid,87,Platinum
C103910,31,M,Low,62,Gold
C103911,21,F,Mid,29,Green
C103912,32,F,Low,22,Gold
C103913,24,M,Affluent,65,Platinum
C103914,21,M,Affluent,29,Gold
C103915,37,M,Mid,48,Gold
C103916,32,F,High,5,Gold
C103917,53,M,Mid,163,Green
C103918,28,M,High,101,Green
C103919,45,M,High,71,Centurion
C103920,45,M,Affluent,174,Gold
C103921,52,M,Mid,163,Green
C103922,35,F,High,173,Platinum
C103923,52,M,Mid,141,Gold
C103924,44,F,Affluent,138,Platinum
C103925,50,M,Low,66,Green
C103926,64,M,Mid,72,Platinum
C103927,36,M,High,25,Gold
C103928,39,F,High,172,Gold
C103929,34,F,Low,60,Green
C103930,54,F,Affluent,175,Green
C103931,66,M,Low,40,Green
C103932,46,M,Mid,7,Platinum
C103933,21,M,Mid,174,Green
C103934,28,M,Mid,151,Gold
C103935,50,M,Mid,46,Green
C103936,25,M,Mid,86,Green
C103937,31,M,Low,141,Green
C103938,31,F,Low,21,Platinum
C103939,37,F,Mid,1,Platinum
C103940,40,M,High,123,Centurion
C103941,21,M,High,147,Platinum
C103942,21,F,Low,125,Green
C103943,21,M,Mid,33,Platinum
C103944,22,F,Low,4,Gold
C103945,38,F,Low,3,Platinum
C103946,40,F,High,91,Green
C103947,49,M,Mid,52,Platinum
C103948,44,F,Low,28,Green
C103949,31,F,Mid,70,Green
C103950,40,M,Low,57,Green
C103951,49,F,High,108,Green
C103952,35,M,Affluent,144,Gold
C103953,34,F,Low,24,Platinum
C103954,27,M,Mid,169,Platinum
C103955,29,M,High,77,Green
C103956,45,F,Affluent,175,Green
C103957,37,M,Mid,76,Green
C103958,59,M,Low,69,Platinum
C103959,30,M,Low,101,Green
C103960,46,M,Mid,159,Gold
C103961,42,F,Mid,92,Green
C103962,37,M,Low,92,Gold
C103963,33,M,Mid,30,Green
C103964,44,M,Low,18,Green
C103965,43,M,High,44,Green
C103966,40,F,Mid,155,Green
C103967,42,M,Low,99,Green
C103968,38,F,Mid,154,Gold
C103969,21,M,Mid,121,Green
C103970,38,M,Affluent,115,Green
C103971,35,F,Mid,60,Green
C103972,59,M,Mid,146,Platinum
C103973,44,M,High,56,Gold
C103974,40,M,Mid,31,Gold
C103975,43,M,Affluent,101,Green
C103976,26,F,Mid,59,Green
C103977,31,F,Mid,124,Green
C103978,34,M,Low,130,Gold
C103979,42,F,Mid,97,Gold
C103980,33,F,High,167,Platinum
C103981,32,F,High,107,Platinum
C103982,26,M,Mid,18,Gold
C103983,38,M,Mid,145,Gold
C103984,39,M,High,167,Green
C103985,42,M,Affluent,71,Green
C103986,30,M,Low,106,Platinum
C103987,42,M,Mid,54,Green
C103988,26,M,Mid,94,Centurion
C103989,35,F,High,76,Gold
C103990,41,M,Low,35,Gold
C103991,35,M,Mid,11,Green
C103992,21,M,High,61,Gold
C103993,22,M,Low,44,Gold
C103994,40,F,Mid,121,Green
C103995,44,F,Mid,68,Green
C103996,41,F,Mid,25,Green
C103997,44,F,Mid,176,Gold
C103998,34,F,Mid,160,Green
C103999,46,M,Low,84,Gold
C104000,41,F,Mid,114,Gold
C104001,30,F,High,132,Green
C104002,43,F,High,166,Gold
C104003,41,M,Low,175,Green
C104004,56,M,Low,1,Gold
C104005,53,M,Mid,131,Green
C104006,36,F,Mid,86,Green
C104007,33,F,Mid,62,Green
C104008,55,M,High,64,Platinum
C104009,44,F,Low,145,Green
C104010,36,M,Low,126,Green
C104011,21,F,Mid,105,Green
C104012,29,F,High,62,Green
C104013,28,M,Low,35,Platinum
C104014,36,M,Mid,13,Gold
C104015,44,M,Mid,163,Platinum
C104016,46,F,High,43,Green
C104017,54,M,High,130,Green
C104018,48,F,Mid,111,Gold
C104019,23,M,Mid,128,Gold
C104020,49,F,Mid,51,Green
C104021,57,M,Mid,144,Gold
C104022,56,M,High,146,Platinum
C104023,24,M,High,135,Green
C104024,35,M,High,45,Gold
C104025,48,M,High,164,Green
C104026,25,F,Mid,169,Platinum
C104027,21,M,Low,42,Gold
C104028,41,F,High,135,Green
C104029,30,M,Mid,15,Gold
C104030,21,M,High,60,Centurion
C104031,51,M,Mid,40,Gold
C104032,39,F,Low,165,Green
C104033,32,M,Affluent,112,Gold
C104034,27,M,Low,77,Gold
C104035,39,F,Affluent,105,Green
C104036,43,M,Affluent,107,Green
C104037,41,F,High,122,Gold
C104038,21,M,High,80,Gold
C104039,43,M,Mid,125,Green
C104040,45,F,High,172,Platinum
C104041,34,M,Mid,134,Gold
C104042,49,M,Mid,32,Green
C104043,28,F,Mid,108,Green
C104044,52,M,Mid,114,Gold
C104045,39,F,Mid,146,Gold
C104046,32,F,Mid,68,Gold
C104047,34,F,Mid,127,Green
C104048,48,M,High,135,Gold
C104049,40,F,Mid,114,Platinum
C104050,45,M,Affluent,8,Green
C104051,49,M,High,64,Green
C104052,32,F,High,135,Platinum
C104053,39,M,Mid,41,Green
C104054,35,M,High,40,Green
C104055,49,M,Low,3,Green
C104056,33,F,High,145,Green
C104057,38,M,Low,110,Gold
