exposure_id,customer_id,channel_name,channel_type,category,impression_date,clicked,click_date,viewed,view_date,redeemed,redemption_date,redemption_value,cost
E1000282,C102588,Display Ad,Paid,Entertainment,2024-05-15,0,,0,,0,,0.0,0.008
E1000283,C103694,Push Notification,Owned,Entertainment,2024-03-24,0,,0,,0,,0.0,0.001
E1000284,C102701,Social Media Ad,Paid,Grocery,2025-06-01,0,,0,,0,,0.0,0.012
E1000285,C101475,Push Notification,Owned,Entertainment,2025-01-16,0,,0,,0,,0.0,0.001
E1000286,C100613,Display Ad,Paid,Electronics,2024-11-15,0,,0,,0,,0.0,0.008
E1000287,C100668,Social Media Ad,Paid,Travel,2025-01-22,0,,0,,0,,0.0,0.012
E1000288,C102128,Social Media Ad,Paid,Grocery,2024-11-04,0,,0,,0,,0.0,0.012
E1000289,C100217,Social Media Ad,Paid,Entertainment,2024-01-11,0,,0,,0,,0.0,0.012
E1000290,C102931,Social Media Ad,Paid,Entertainment,2024-04-21,0,,0,,0,,0.0,0.012
E1000291,C100748,Display Ad,Paid,Dining,2025-03-13,0,,0,,0,,0.0,0.008
E1000292,C104220,Push Notification,Owned,Retail,2024-07-29,0,,0,,0,,0.0,0.001
E1000293,C100200,Push Notification,Owned,Dining,2025-02-19,0,,0,,0,,0.0,0.001
E1000294,C102621,Email,Owned,Grocery,2024-03-02,0,,0,,0,,0.0,0.002
E1000295,C100721,Display Ad,Paid,Travel,2025-04-10,0,,0,,0,,0.0,0.008
E1000296,C100951,In-App Banner,Owned,Fuel,2024-11-09,0,,0,,0,,0.0,0.0015
E1000297,C101881,Email,Owned,Travel,2025-02-27,0,,0,,0,,0.0,0.002
E1000298,C102227,Social Media Ad,Paid,Health & Wellness,2024-04-22,0,,0,,0,,0.0,0.012
E1000299,C101432,Email,Owned,Entertainment,2024-06-23,0,,0,,0,,0.0,0.002
E1000300,C102320,Social Media Ad,Paid,Dining,2024-06-20,0,,0,,0,,0.0,0.012
E1000301,C101776,Display Ad,Paid,Grocery,2024-11-02,1,2024-11-03,0,,0,,0.0,0.008
E1000302,C100698,Email,Owned,Health & Wellness,2025-01-06,0,,0,,0,,0.0,0.002
E1000303,C102968,Email,Owned,Electronics,2024-07-17,0,,0,,0,,0.0,0.002
E1000304,C100621,Social Media Ad,Paid,Retail,2024-02-17,0,,0,,0,,0.0,0.012
E1000305,C102587,Display Ad,Paid,Grocery,2024-04-30,0,,0,,0,,0.0,0.008
E1000306,C100459,In-App Banner,Owned,Health & Wellness,2024-04-18,0,,0,,0,,0.0,0.0015
E1000307,C101084,Social Media Ad,Paid,Retail,2025-06-19,0,,0,,0,,0.0,0.012
E1000308,C100299,Display Ad,Paid,Grocery,2025-07-08,0,,0,,0,,0.0,0.008
E1000309,C102544,Push Notification,Owned,Fuel,2024-11-12,0,,0,,0,,0.0,0.001
E1000310,C101275,Display Ad,Paid,Health & Wellness,2024-03-14,0,,0,,0,,0.0,0.008
E1000311,C101430,Email,Owned,Retail,2024-12-09,1,2024-12-09,1,2024-12-10,0,,0.0,0.002
E1000312,C103452,In-App Banner,Owned,Dining,2025-05-11,0,,0,,0,,0.0,0.0015
E1000313,C102388,Email,Owned,Health & Wellness,2024-12-21,0,,0,,0,,0.0,0.002
E1000314,C101821,Social Media Ad,Paid,Fuel,2025-06-25,0,,0,,0,,0.0,0.012
E1000315,C100988,Social Media Ad,Paid,Dining,2025-07-13,0,,0,,0,,0.0,0.012
E1000316,C100213,In-App Banner,Owned,Dining,2024-12-14,0,,0,,0,,0.0,0.0015
E1000317,C100531,Push Notification,Owned,Travel,2024-01-20,0,,0,,0,,0.0,0.001
E1000318,C102917,Social Media Ad,Paid,Fuel,2024-10-22,0,,0,,0,,0.0,0.012
E1000319,C103619,Push Notification,Owned,Health & Wellness,2024-05-18,0,,0,,0,,0.0,0.001
E1000320,C101984,Social Media Ad,Paid,Grocery,2024-10-14,0,,0,,0,,0.0,0.012
E1000321,C102258,Social Media Ad,Paid,Dining,2024-12-31,0,,0,,0,,0.0,0.012
E1000322,C102218,Display Ad,Paid,Travel,2024-04-17,0,,0,,0,,0.0,0.008
E1000323,C104633,Push Notification,Owned,Entertainment,2024-02-21,0,,0,,0,,0.0,0.001
E1000324,C104771,SMS,Paid,Entertainment,2024-06-10,0,,0,,0,,0.0,0.05
E1000325,C104485,Email,Owned,Dining,2024-06-11,0,,0,,0,,0.0,0.002
E1000326,C102109,In-App Banner,Owned,Grocery,2025-01-06,0,,0,,0,,0.0,0.0015
E1000327,C103060,Social Media Ad,Paid,Electronics,2025-01-13,0,,0,,0,,0.0,0.012
E1000328,C101608,Push Notification,Owned,Fuel,2025-01-17,0,,0,,0,,0.0,0.001
E1000329,C102524,Push Notification,Owned,Fuel,2025-07-08,0,,0,,0,,0.0,0.001
E1000330,C104415,In-App Banner,Owned,Grocery,2025-04-17,0,,0,,0,,0.0,0.0015
E1000331,C100689,Email,Owned,Health & Wellness,2025-02-27,0,,0,,0,,0.0,0.002
E1000332,C102099,Push Notification,Owned,Dining,2024-08-12,0,,0,,0,,0.0,0.001
E1000333,C104752,Display Ad,Paid,Travel,2024-03-18,0,,0,,0,,0.0,0.008
E1000334,C104923,Social Media Ad,Paid,Travel,2024-04-25,0,,0,,0,,0.0,0.012
E1000335,C101100,Push Notification,Owned,Fuel,2024-07-15,0,,0,,0,,0.0,0.001
E1000336,C100118,Email,Owned,Grocery,2025-06-01,0,,0,,0,,0.0,0.002
E1000337,C102768,Social Media Ad,Paid,Dining,2025-03-02,0,,0,,0,,0.0,0.012
E1000338,C100505,Push Notification,Owned,Grocery,2024-04-23,0,,0,,0,,0.0,0.001
E1000339,C102200,Email,Owned,Dining,2025-06-19,0,,0,,0,,0.0,0.002
E1000340,C101041,Push Notification,Owned,Entertainment,2025-05-15,0,,0,,0,,0.0,0.001
E1000341,C103135,Email,Owned,Entertainment,2024-10-17,0,,0,,0,,0.0,0.002
E1000342,C100496,Display Ad,Paid,Electronics,2024-06-05,0,,0,,0,,0.0,0.008
E1000343,C104174,Social Media Ad,Paid,Health & Wellness,2025-06-21,0,,0,,0,,0.0,0.012
E1000344,C100058,Social Media Ad,Paid,Health & Wellness,2024-12-20,0,,0,,0,,0.0,0.012
E1000345,C103132,Email,Owned,Electronics,2025-05-23,0,,0,,0,,0.0,0.002
E1000346,C103538,Email,Owned,Entertainment,2024-02-29,0,,0,,0,,0.0,0.002
E1000347,C101653,Social Media Ad,Paid,Retail,2024-07-07,0,,0,,0,,0.0,0.012
E1000348,C101706,Social Media Ad,Paid,Fuel,2025-01-01,0,,0,,0,,0.0,0.012
E1000349,C100243,Social Media Ad,Paid,Dining,2024-09-15,0,,0,,0,,0.0,0.012
E1000350,C102255,Push Notification,Owned,Travel,2025-03-26,0,,0,,0,,0.0,0.001
E1000351,C101674,Social Media Ad,Paid,Travel,2024-10-28,0,,0,,0,,0.0,0.012
E1000352,C102692,Social Media Ad,Paid,Health & Wellness,2025-06-17,0,,0,,0,,0.0,0.012
E1000353,C100038,Push Notification,Owned,Dining,2024-04-02,1,2024-04-02,1,2024-04-02,0,,0.0,0.001
E1000354,C103247,In-App Banner,Owned,Entertainment,2025-01-18,0,,0,,0,,0.0,0.0015
E1000355,C101615,Social Media Ad,Paid,Retail,2025-01-29,0,,0,,0,,0.0,0.012
E1000356,C100019,Email,Owned,Travel,2025-06-19,0,,0,,0,,0.0,0.002
E1000357,C100220,Social Media Ad,Paid,Health & Wellness,2024-08-23,0,,0,,0,,0.0,0.012
E1000358,C103771,Display Ad,Paid,Travel,2025-03-03,1,2025-03-03,0,,0,,0.0,0.008
E1000359,C100250,Social Media Ad,Paid,Electronics,2025-05-14,0,,0,,0,,0.0,0.012
E1000360,C104307,Social Media Ad,Paid,Health & Wellness,2024-12-25,0,,0,,0,,0.0,0.012
E1000361,C104514,Email,Owned,Grocery,2025-05-26,0,,0,,0,,0.0,0.002
E1000362,C100506,Social Media Ad,Paid,Entertainment,2025-01-29,0,,0,,0,,0.0,0.012
E1000363,C104741,Display Ad,Paid,Entertainment,2024-12-01,0,,0,,0,,0.0,0.008
E1000364,C100868,Email,Owned,Entertainment,2024-12-12,0,,0,,0,,0.0,0.002
E1000365,C103990,Display Ad,Paid,Fuel,2024-04-23,0,,0,,0,,0.0,0.008
E1000366,C104587,Email,Owned,Entertainment,2025-02-16,0,,0,,0,,0.0,0.002
E1000367,C101169,Push Notification,Owned,Entertainment,2025-04-17,0,,0,,0,,0.0,0.001
E1000368,C100739,Display Ad,Paid,Dining,2024-07-23,0,,0,,0,,0.0,0.008
E1000369,C101790,Social Media Ad,Paid,Fuel,2025-07-01,0,,0,,0,,0.0,0.012
E1000370,C100423,Display Ad,Paid,Electronics,2025-03-22,0,,0,,0,,0.0,0.008
E1000371,C103055,Social Media Ad,Paid,Electronics,2025-02-20,0,,0,,0,,0.0,0.012
E1000372,C104387,Push Notification,Owned,Health & Wellness,2025-05-09,0,,0,,0,,0.0,0.001
E1000373,C102203,Social Media Ad,Paid,Retail,2024-08-25,0,,0,,0,,0.0,0.012
E1000374,C101983,Social Media Ad,Paid,Grocery,2024-07-17,0,,0,,0,,0.0,0.012
E1000375,C103922,Email,Owned,Health & Wellness,2024-07-09,0,,0,,0,,0.0,0.002
E1000376,C102397,Social Media Ad,Paid,Health & Wellness,2024-04-25,0,,0,,0,,0.0,0.012
E1000377,C101957,Social Media Ad,Paid,Health & Wellness,2024-04-30,0,,0,,0,,0.0,0.012
E1000378,C104338,Push Notification,Owned,Travel,2025-02-13,0,,0,,0,,0.0,0.001
E1000379,C101789,Display Ad,Paid,Health & Wellness,2025-01-10,0,,0,,0,,0.0,0.008
E1000380,C100584,Social Media Ad,Paid,Travel,2024-07-12,0,,0,,0,,0.0,0.012
E1000381,C103200,Social Media Ad,Paid,Dining,2024-08-04,0,,0,,0,,0.0,0.012
E1000382,C101342,In-App Banner,Owned,Health & Wellness,2025-02-08,0,,0,,0,,0.0,0.0015
E1000383,C104190,Display Ad,Paid,Travel,2024-05-29,0,,0,,0,,0.0,0.008
E1000384,C104396,Social Media Ad,Paid,Retail,2024-06-20,0,,0,,0,,0.0,0.012
E1000385,C101208,Push Notification,Owned,Entertainment,2024-06-23,0,,0,,0,,0.0,0.001
E1000386,C102822,Display Ad,Paid,Fuel,2024-03-20,0,,0,,0,,0.0,0.008
E1000387,C103693,Social Media Ad,Paid,Grocery,2024-07-09,0,,0,,0,,0.0,0.012
E1000388,C102447,Email,Owned,Dining,2025-07-08,0,,0,,0,,0.0,0.002
E1000389,C104785,Display Ad,Paid,Fuel,2025-02-12,0,,0,,0,,0.0,0.008
E1000390,C101165,Display Ad,Paid,Retail,2024-04-17,0,,0,,0,,0.0,0.008
E1000391,C104756,Push Notification,Owned,Entertainment,2024-11-10,0,,0,,0,,0.0,0.001
E1000392,C102305,Social Media Ad,Paid,Retail,2025-06-17,0,,0,,0,,0.0,0.012
E1000393,C101062,In-App Banner,Owned,Fuel,2025-02-01,0,,0,,0,,0.0,0.0015
E1000394,C104400,Push Notification,Owned,Electronics,2024-07-07,1,2024-07-07,1,2024-07-08,0,,0.0,0.001
E1000395,C103354,In-App Banner,Owned,Health & Wellness,2024-08-14,1,2024-08-15,0,,0,,0.0,0.0015
E1000396,C101847,Push Notification,Owned,Fuel,2024-02-21,0,,0,,0,,0.0,0.001
E1000397,C100525,Social Media Ad,Paid,Grocery,2025-05-23,0,,0,,0,,0.0,0.012
E1000398,C104502,Display Ad,Paid,Fuel,2024-12-03,0,,0,,0,,0.0,0.008
E1000399,C101382,In-App Banner,Owned,Electronics,2024-06-09,0,,0,,0,,0.0,0.0015
E1000400,C104981,In-App Banner,Owned,Retail,2024-06-02,0,,0,,0,,0.0,0.0015
E1000401,C104968,Push Notification,Owned,Dining,2024-12-05,0,,0,,0,,0.0,0.001
E1000402,C104106,Social Media Ad,Paid,Dining,2024-05-05,1,2024-05-06,1,2024-05-07,1,2024-05-15,157.76,0.012
E1000403,C102722,Social Media Ad,Paid,Travel,2024-07-30,0,,0,,0,,0.0,0.012
E1000404,C101987,Push Notification,Owned,Grocery,2024-10-06,0,,0,,0,,0.0,0.001
E1000405,C104067,Email,Owned,Health & Wellness,2025-02-27,0,,0,,0,,0.0,0.002
E1000406,C104104,Push Notification,Owned,Grocery,2024-02-26,0,,0,,0,,0.0,0.001
E1000407,C104123,Social Media Ad,Paid,Fuel,2025-01-24,0,,0,,0,,0.0,0.012
E1000408,C100685,Social Media Ad,Paid,Electronics,2024-03-11,0,,0,,0,,0.0,0.012
E1000409,C102549,Social Media Ad,Paid,Entertainment,2024-12-28,0,,0,,0,,0.0,0.012
E1000410,C104677,Display Ad,Paid,Health & Wellness,2025-04-15,0,,0,,0,,0.0,0.008
E1000411,C103866,Social Media Ad,Paid,Retail,2024-02-03,0,,0,,0,,0.0,0.012
E1000412,C102825,Social Media Ad,Paid,Electronics,2024-04-01,0,,0,,0,,0.0,0.012
E1000413,C103734,Social Media Ad,Paid,Travel,2024-08-01,0,,0,,0,,0.0,0.012
E1000414,C101241,Email,Owned,Travel,2024-08-22,0,,0,,0,,0.0,0.002
E1000415,C103500,Display Ad,Paid,Dining,2025-04-23,0,,0,,0,,0.0,0.008
E1000416,C101661,Email,Owned,Entertainment,2025-02-13,0,,0,,0,,0.0,0.002
E1000417,C102050,Display Ad,Paid,Retail,2024-06-24,0,,0,,0,,0.0,0.008
E1000418,C104138,Display Ad,Paid,Travel,2024-01-08,0,,0,,0,,0.0,0.008
E1000419,C103261,Display Ad,Paid,Grocery,2025-07-10,0,,0,,0,,0.0,0.008
E1000420,C104137,In-App Banner,Owned,Health & Wellness,2025-05-30,0,,0,,0,,0.0,0.0015
E1000421,C103843,Email,Owned,Fuel,2024-08-29,0,,0,,0,,0.0,0.002
E1000422,C104825,Display Ad,Paid,Health & Wellness,2024-04-10,0,,0,,0,,0.0,0.008
E1000423,C101981,Display Ad,Paid,Health & Wellness,2025-03-23,0,,0,,0,,0.0,0.008
E1000424,C100647,Display Ad,Paid,Entertainment,2025-01-12,0,,0,,0,,0.0,0.008
E1000425,C103923,Social Media Ad,Paid,Dining,2024-05-18,0,,0,,0,,0.0,0.012
E1000426,C102704,Display Ad,Paid,Health & Wellness,2024-09-22,0,,0,,0,,0.0,0.008
E1000427,C101982,Push Notification,Owned,Health & Wellness,2025-03-26,0,,0,,0,,0.0,0.001
E1000428,C101928,Display Ad,Paid,Fuel,2024-08-13,0,,0,,0,,0.0,0.008
E1000429,C102557,Email,Owned,Health & Wellness,2024-09-24,0,,0,,0,,0.0,0.002
E1000430,C104132,Push Notification,Owned,Travel,2024-12-08,0,,0,,0,,0.0,0.001
E1000431,C102019,Social Media Ad,Paid,Travel,2024-11-06,0,,0,,0,,0.0,0.012
E1000432,C100822,Display Ad,Paid,Fuel,2024-05-16,0,,0,,0,,0.0,0.008
E1000433,C104674,Social Media Ad,Paid,Health & Wellness,2025-05-26,0,,0,,0,,0.0,0.012
E1000434,C102564,Email,Owned,Fuel,2025-07-13,0,,0,,0,,0.0,0.002
E1000435,C102832,Push Notification,Owned,Retail,2024-08-04,0,,0,,0,,0.0,0.001
E1000436,C101020,Display Ad,Paid,Retail,2025-05-30,0,,0,,0,,0.0,0.008
E1000437,C101081,Push Notification,Owned,Fuel,2024-11-27,1,2024-11-27,0,,0,,0.0,0.001
E1000438,C102022,Display Ad,Paid,Health & Wellness,2024-03-20,0,,0,,0,,0.0,0.008
E1000439,C104208,Display Ad,Paid,Entertainment,2025-06-07,0,,0,,0,,0.0,0.008
E1000440,C103675,Display Ad,Paid,Grocery,2024-02-11,0,,0,,0,,0.0,0.008
E1000441,C102883,Email,Owned,Electronics,2025-05-30,0,,0,,0,,0.0,0.002
E1000442,C101779,Push Notification,Owned,Electronics,2025-03-11,0,,0,,0,,0.0,0.001
E1000443,C101819,Push Notification,Owned,Retail,2024-08-19,0,,0,,0,,0.0,0.001
E1000444,C104696,Social Media Ad,Paid,Grocery,2024-01-11,0,,0,,0,,0.0,0.012
E1000445,C104537,Display Ad,Paid,Dining,2024-01-02,0,,0,,0,,0.0,0.008
E1000446,C103761,Push Notification,Owned,Travel,2025-05-11,0,,0,,0,,0.0,0.001
E1000447,C100227,In-App Banner,Owned,Health & Wellness,2024-02-07,1,2024-02-07,0,,0,,0.0,0.0015
E1000448,C100873,Social Media Ad,Paid,Grocery,2024-07-11,0,,0,,0,,0.0,0.012
E1000449,C103650,Push Notification,Owned,Electronics,2024-08-14,0,,0,,0,,0.0,0.001
E1000450,C104766,Display Ad,Paid,Entertainment,2025-05-02,1,2025-05-02,1,2025-05-02,0,,0.0,0.008
E1000451,C103428,Social Media Ad,Paid,Fuel,2025-06-01,0,,0,,0,,0.0,0.012
E1000452,C101291,Email,Owned,Grocery,2024-10-02,0,,0,,0,,0.0,0.002
E1000453,C104790,Push Notification,Owned,Travel,2024-09-15,0,,0,,0,,0.0,0.001
E1000454,C102916,Push Notification,Owned,Travel,2024-07-13,0,,0,,0,,0.0,0.001
E1000455,C101027,Display Ad,Paid,Electronics,2024-09-15,0,,0,,0,,0.0,0.008
E1000456,C103549,Social Media Ad,Paid,Fuel,2024-11-14,0,,0,,0,,0.0,0.012
E1000457,C100120,Push Notification,Owned,Fuel,2024-02-20,0,,0,,0,,0.0,0.001
E1000458,C100741,Display Ad,Paid,Entertainment,2024-02-14,0,,0,,0,,0.0,0.008
E1000459,C103881,Email,Owned,Health & Wellness,2024-11-12,0,,0,,0,,0.0,0.002
E1000460,C101509,Social Media Ad,Paid,Dining,2024-02-06,0,,0,,0,,0.0,0.012
E1000461,C101242,Display Ad,Paid,Dining,2024-04-19,0,,0,,0,,0.0,0.008
E1000462,C104789,Display Ad,Paid,Health & Wellness,2025-05-13,0,,0,,0,,0.0,0.008
E1000463,C104352,Display Ad,Paid,Electronics,2024-12-02,0,,0,,0,,0.0,0.008
E1000464,C102090,Social Media Ad,Paid,Grocery,2024-09-27,0,,0,,0,,0.0,0.012
E1000465,C102917,Push Notification,Owned,Entertainment,2024-07-16,0,,0,,0,,0.0,0.001
E1000466,C103781,Display Ad,Paid,Health & Wellness,2024-11-21,0,,0,,0,,0.0,0.008
E1000467,C101712,Display Ad,Paid,Entertainment,2024-03-10,0,,0,,0,,0.0,0.008
E1000468,C102635,Social Media Ad,Paid,Dining,2025-01-07,0,,0,,0,,0.0,0.012
E1000469,C103764,Display Ad,Paid,Health & Wellness,2025-05-01,0,,0,,0,,0.0,0.008
E1000470,C100593,Social Media Ad,Paid,Electronics,2024-02-19,0,,0,,0,,0.0,0.012
E1000471,C101033,In-App Banner,Owned,Dining,2024-03-18,0,,0,,0,,0.0,0.0015
E1000472,C102839,Email,Owned,Electronics,2024-06-02,0,,0,,0,,0.0,0.002
E1000473,C100211,Email,Owned,Travel,2024-08-26,0,,0,,0,,0.0,0.002
E1000474,C101405,SMS,Paid,Electronics,2024-02-11,0,,0,,0,,0.0,0.05
E1000475,C103811,Display Ad,Paid,Entertainment,2024-06-22,0,,0,,0,,0.0,0.008
E1000476,C103076,Display Ad,Paid,Entertainment,2024-09-13,0,,0,,0,,0.0,0.008
E1000477,C100921,Email,Owned,Dining,2024-12-19,0,,0,,0,,0.0,0.002
E1000478,C102039,Display Ad,Paid,Entertainment,2024-08-13,0,,0,,0,,0.0,0.008
E1000479,C102199,Display Ad,Paid,Fuel,2024-11-23,0,,0,,0,,0.0,0.008
E1000480,C104062,Email,Owned,Entertainment,2024-09-05,0,,0,,0,,0.0,0.002
E1000481,C103238,Display Ad,Paid,Fuel,2025-06-09,0,,0,,0,,0.0,0.008
E1000482,C101493,Push Notification,Owned,Electronics,2025-01-10,0,,0,,0,,0.0,0.001
E1000483,C104173,Social Media Ad,Paid,Dining,2024-05-26,0,,0,,0,,0.0,0.012
E1000484,C104507,Display Ad,Paid,Dining,2024-01-20,0,,0,,0,,0.0,0.008
E1000485,C101577,Email,Owned,Dining,2025-06-13,0,,0,,0,,0.0,0.002
E1000486,C101597,Push Notification,Owned,Dining,2025-01-29,0,,0,,0,,0.0,0.001
E1000487,C102428,Push Notification,Owned,Electronics,2025-04-28,0,,0,,0,,0.0,0.001
E1000488,C102995,Display Ad,Paid,Travel,2025-05-09,0,,0,,0,,0.0,0.008
E1000489,C100312,Social Media Ad,Paid,Dining,2024-11-27,0,,0,,0,,0.0,0.012
E1000490,C102442,In-App Banner,Owned,Health & Wellness,2025-02-25,1,2025-02-25,1,2025-02-26,0,,0.0,0.0015
E1000491,C103981,Display Ad,Paid,Entertainment,2024-12-23,0,,0,,0,,0.0,0.008
E1000492,C104075,Display Ad,Paid,Dining,2024-12-28,0,,0,,0,,0.0,0.008
E1000493,C100003,Email,Owned,Retail,2024-03-02,0,,0,,0,,0.0,0.002
E1000494,C104204,Social Media Ad,Paid,Entertainment,2024-01-17,0,,0,,0,,0.0,0.012
E1000495,C100885,Email,Owned,Entertainment,2025-01-18,0,,0,,0,,0.0,0.002
E1000496,C104188,Display Ad,Paid,Travel,2024-10-17,0,,0,,0,,0.0,0.008
E1000497,C100191,Display Ad,Paid,Retail,2025-07-06,0,,0,,0,,0.0,0.008
E1000498,C102380,Push Notification,Owned,Electronics,2024-04-17,0,,0,,0,,0.0,0.001
E1000499,C101235,Social Media Ad,Paid,Travel,2025-03-27,0,,0,,0,,0.0,0.012
E1000500,C103278,Display Ad,Paid,Grocery,2025-02-25,0,,0,,0,,0.0,0.008
E1000501,C104722,Social Media Ad,Paid,Grocery,2024-04-05,0,,0,,0,,0.0,0.012
E1000502,C103033,In-App Banner,Owned,Entertainment,2024-12-10,0,,0,,0,,0.0,0.0015
E1000503,C104668,Email,Owned,Travel,2025-05-14,0,,0,,0,,0.0,0.002
E1000504,C102403,Social Media Ad,Paid,Travel,2024-12-11,0,,0,,0,,0.0,0.012
E1000505,C104291,Display Ad,Paid,Dining,2024-10-18,0,,0,,0,,0.0,0.008
E1000506,C100261,Social Media Ad,Paid,Travel,2025-03-21,0,,0,,0,,0.0,0.012
E1000507,C102369,Email,Owned,Fuel,2024-12-31,0,,0,,0,,0.0,0.002
E1000508,C102467,Email,Owned,Grocery,2024-09-11,0,,0,,0,,0.0,0.002
E1000509,C101934,Display Ad,Paid,Retail,2024-08-11,0,,0,,0,,0.0,0.008
E1000510,C104427,Push Notification,Owned,Fuel,2024-05-01,0,,0,,0,,0.0,0.001
E1000511,C101259,Email,Owned,Entertainment,2024-07-20,0,,0,,0,,0.0,0.002
E1000512,C104776,In-App Banner,Owned,Grocery,2025-05-28,0,,0,,0,,0.0,0.0015
E1000513,C102054,Email,Owned,Dining,2025-07-06,0,,0,,0,,0.0,0.002
E1000514,C100533,Social Media Ad,Paid,Fuel,2024-02-24,0,,0,,0,,0.0,0.012
E1000515,C102119,In-App Banner,Owned,Entertainment,2024-09-06,0,,0,,0,,0.0,0.0015
E1000516,C101523,SMS,Paid,Retail,2024-05-14,1,2024-05-15,1,2024-05-16,0,,0.0,0.05
E1000517,C102665,Display Ad,Paid,Health & Wellness,2025-01-31,0,,0,,0,,0.0,0.008
E1000518,C102186,Social Media Ad,Paid,Fuel,2024-07-27,0,,0,,0,,0.0,0.012
E1000519,C103457,Social Media Ad,Paid,Dining,2024-01-05,0,,0,,0,,0.0,0.012
E1000520,C102589,Display Ad,Paid,Fuel,2024-09-18,0,,0,,0,,0.0,0.008
E1000521,C104419,Email,Owned,Fuel,2025-03-09,0,,0,,0,,0.0,0.002
E1000522,C101940,Display Ad,Paid,Dining,2024-02-26,0,,0,,0,,0.0,0.008
E1000523,C103736,Email,Owned,Dining,2025-03-17,0,,0,,0,,0.0,0.002
E1000524,C100072,In-App Banner,Owned,Entertainment,2024-08-09,0,,0,,0,,0.0,0.0015
E1000525,C102887,Display Ad,Paid,Travel,2024-05-11,0,,0,,0,,0.0,0.008
E1000526,C100987,Social Media Ad,Paid,Health & Wellness,2024-12-23,0,,0,,0,,0.0,0.012
E1000527,C101345,Email,Owned,Dining,2025-01-12,0,,0,,0,,0.0,0.002
E1000528,C103412,Email,Owned,Grocery,2024-02-02,0,,0,,0,,0.0,0.002
E1000529,C101786,Display Ad,Paid,Grocery,2025-07-08,0,,0,,0,,0.0,0.008
E1000530,C101031,Social Media Ad,Paid,Travel,2025-05-14,0,,0,,0,,0.0,0.012
E1000531,C102006,Social Media Ad,Paid,Health & Wellness,2024-02-05,0,,0,,0,,0.0,0.012
E1000532,C101230,Social Media Ad,Paid,Electronics,2024-03-25,0,,0,,0,,0.0,0.012
E1000533,C100410,In-App Banner,Owned,Retail,2025-06-09,0,,0,,0,,0.0,0.0015
E1000534,C102305,Email,Owned,Health & Wellness,2024-12-29,0,,0,,0,,0.0,0.002
E1000535,C101819,Push Notification,Owned,Grocery,2024-10-07,0,,0,,0,,0.0,0.001
E1000536,C103092,Email,Owned,Fuel,2024-12-01,0,,0,,0,,0.0,0.002
E1000537,C102591,Display Ad,Paid,Health & Wellness,2024-09-30,0,,0,,0,,0.0,0.008
E1000538,C102502,Social Media Ad,Paid,Electronics,2025-06-12,0,,0,,0,,0.0,0.012
E1000539,C100661,Push Notification,Owned,Retail,2025-05-18,0,,0,,0,,0.0,0.001
E1000540,C101229,Display Ad,Paid,Grocery,2025-04-23,0,,0,,0,,0.0,0.008
E1000541,C101356,Display Ad,Paid,Electronics,2024-10-05,0,,0,,0,,0.0,0.008
E1000542,C103092,Display Ad,Paid,Health & Wellness,2024-01-01,0,,0,,0,,0.0,0.008
E1000543,C101673,Social Media Ad,Paid,Fuel,2025-05-07,0,,0,,0,,0.0,0.012
E1000544,C101088,Push Notification,Owned,Health & Wellness,2024-03-27,0,,0,,0,,0.0,0.001
E1000545,C103648,Email,Owned,Grocery,2025-05-30,0,,0,,0,,0.0,0.002
E1000546,C103550,Email,Owned,Entertainment,2024-11-06,0,,0,,0,,0.0,0.002
E1000547,C101960,Push Notification,Owned,Fuel,2025-03-09,0,,0,,0,,0.0,0.001
E1000548,C103445,Push Notification,Owned,Electronics,2024-09-27,0,,0,,0,,0.0,0.001
E1000549,C100499,SMS,Paid,Retail,2024-05-25,0,,0,,0,,0.0,0.05
E1000550,C100325,Display Ad,Paid,Grocery,2024-01-19,0,,0,,0,,0.0,0.008
E1000551,C104648,Display Ad,Paid,Health & Wellness,2024-12-26,0,,0,,0,,0.0,0.008
E1000552,C100887,Display Ad,Paid,Electronics,2024-06-20,0,,0,,0,,0.0,0.008
E1000553,C100995,Email,Owned,Grocery,2024-07-30,0,,0,,0,,0.0,0.002
E1000554,C103673,Display Ad,Paid,Dining,2024-05-04,0,,0,,0,,0.0,0.008
E1000555,C103040,Display Ad,Paid,Entertainment,2025-06-16,0,,0,,0,,0.0,0.008
E1000556,C100928,SMS,Paid,Dining,2024-06-04,0,,0,,0,,0.0,0.05
E1000557,C102968,Social Media Ad,Paid,Entertainment,2024-09-17,0,,0,,0,,0.0,0.012
E1000558,C104403,Email,Owned,Health & Wellness,2025-05-24,0,,0,,0,,0.0,0.002
E1000559,C101922,Display Ad,Paid,Fuel,2025-04-05,0,,0,,0,,0.0,0.008
E1000560,C104565,Email,Owned,Dining,2024-09-28,0,,0,,0,,0.0,0.002
E1000561,C103255,Push Notification,Owned,Entertainment,2025-07-01,0,,0,,0,,0.0,0.001
E1000562,C101654,Social Media Ad,Paid,Entertainment,2024-10-06,0,,0,,0,,0.0,0.012
E1000563,C100624,In-App Banner,Owned,Health & Wellness,2024-01-20,0,,0,,0,,0.0,0.0015
E1000564,C104344,SMS,Paid,Electronics,2024-06-21,0,,0,,0,,0.0,0.05
E1000565,C102371,Social Media Ad,Paid,Grocery,2024-04-08,0,,0,,0,,0.0,0.012
E1000566,C104699,Display Ad,Paid,Grocery,2024-11-26,0,,0,,0,,0.0,0.008
